N,pi_est,abs_error,execution_time_sec,time_per_point
1000000,3.14312800000,0.00153534641,0.00380210000,0.00000000380
10000000,3.14210640000,0.00051374641,0.02385060000,0.00000000239
100000000,3.14164200000,0.00004934641,0.15708720000,0.00000000157
1000000000,3.14159356400,0.00000091041,0.65240150000,0.00000000065
10000000000,3.14159946240,0.00000680881,5.56760440000,0.00000000056
100000000000,3.14159031056,0.00000234303,119.37045430000,0.00000000119
